"Varnish Caching","Lac de cache","module","Magento_PageCache",,
"Full Page Cache","Memorie cache pagină întreagă","module","Magento_PageCache",,
"Caching Application","Aplicaţia de caching","module","Magento_PageCache",,
"Varnish Configuration","Configuraţia de lac","module","Magento_PageCache",,
"Access list","Lista de acces","module","Magento_PageCache",,
"IPs access list separated with ',' that can purge Varnish configuration for config file generation.
                            If field is empty default value localhost will be saved.","Listă acces IPs separate cu "","" care poate lacul de purjare pentru configurare config generaţie.
                            Dacă câmpul este gol valoare implicită localhost vor fi salvate.","module","Magento_PageCache",,
"Backend host","Backend host","module","Magento_PageCache",,
"Specify backend host for config file generation. If field is empty default value localhost will be saved.","Specificaţi backend host pentru fişierul de configurare generaţie. Dacă câmpul este gol valoare implicită localhost vor fi salvate.","module","Magento_PageCache",,
"Backend port","Portul Backend","module","Magento_PageCache",,
"Specify backend port for config file generation. If field is empty default value 8080 will be saved.","Specificaţi portul backend pentru fişierul de configurare generaţie. Dacă câmpul este gol valoare implicită 8080 vor fi salvate.","module","Magento_PageCache",,
"TTL for public content","TTL pentru conţinutul de public","module","Magento_PageCache",,
"Public content cache lifetime in seconds. If field is empty default value 86400 will be saved. ","Memorie cache conţinut publice de viaţă în s. Dacă câmpul este gol valoare implicită 86400 vor fi salvate.","module","Magento_PageCache",,
"Page Cache","Memorie cache pagină","module","Magento_PageCache",,
"Full page caching.","Pagină completă caching.","module","Magento_PageCache",,
"We cannot retrieve the payment method model object.","Nu putem prelua metoda de plată model obiect.","module","Magento_Payment",,
"Month","Lună","module","Magento_Payment",,
"Year","An","module","Magento_Payment",,
"We cannot retrieve the payment info model object.","Nu putem recupera plata info model obiect.","module","Magento_Payment",,
"N/A","N/A","module","Magento_Payment",,
"Credit Card Type","Tip de card de credit","module","Magento_Payment",,
"Credit Card Number","Număr Card De Credit","module","Magento_Payment",,
"Switch/Solo/Maestro Issue Number","Comutatorul/Solo/Maestro Număr de eliberare","module","Magento_Payment",,
"Switch/Solo/Maestro Start Date","Comutatorul/Solo/Maestro data de start","module","Magento_Payment",,
"We cannot retrieve the transparent payment method model object.","Nu putem prelua metoda de plata transparente model obiect.","module","Magento_Payment",,
"Command %1 does not exist.","Comanda %1 nu există.","module","Magento_Payment",,
"Wrong gateway response format.","Formatul de răspuns de gateway greşit.","module","Magento_Payment",,
"Validator for field %1 does not exist.","Validator pentru domeniul %1 nu există.","module","Magento_Payment",,
"Discount","Reduceri","module","Magento_Payment",,
"Shipping","Livrare","module","Magento_Payment",,
"All Allowed Countries","Toate ţările permise","module","Magento_Payment",,
"Specific Countries","Anumite ţări","module","Magento_Payment",,
"The payment method you requested is not available.","Metoda de plată aţi solicitat nu este disponibil.","module","Magento_Payment",,
"The payment disallows storing objects.","Plata securizat nu stocarea obiectelor.","module","Magento_Payment",,
"We cannot retrieve the payment method code.","Nu putem prelua metoda de plată cod.","module","Magento_Payment",,
"We cannot retrieve the payment information object instance.","Nu putem recupera informaţiile de plată obiect exemplu..","module","Magento_Payment",,
"You can't use the payment type you selected to make payments to the billing country.","Nu puteţi folosi tipul de plată aţi selectat pentru a face plati in tara de facturare.","module","Magento_Payment",,
"The order action is not available.","Ordinea de acţiune nu este disponibil.","module","Magento_Payment",,
"The authorize action is not available.","A autoriza acţiunea nu este disponibil.","module","Magento_Payment",,
"The capture action is not available.","Acţiunea de capturare nu este disponibil.","module","Magento_Payment",,
"The refund action is not available.","Acţiunea de restituire nu este disponibil.","module","Magento_Payment",,
"The void action is not available.","Acţiunea de nul nu este disponibil.","module","Magento_Payment",,
"The payment review action is unavailable.","Plata review acţiune nu este disponibilă.","module","Magento_Payment",,
"The credit card number doesn't match the credit card type.","Numărul cardului de credit nu se potriveşte cu tipul de card de credit.","module","Magento_Payment",,
"Invalid Credit Card Number","Număr invalid de card de credit","module","Magento_Payment",,
"This credit card type is not allowed for this payment method.","Acest tip de card de credit nu este permisă pentru această metodă de plată.","module","Magento_Payment",,
"Please enter a valid credit card verification number.","Vă rugăm să introduceţi un card de credit valabil verificare număr.","module","Magento_Payment",,
"Please enter a valid credit card expiration date.","Vă rugăm să introduceţi o dată de expirare a cardului de credit.","module","Magento_Payment",,
"%1 class doesn't implement \Magento\Payment\Model\MethodInterface","%1 clasa nu implementeze \ Magento\Plata\Model\MethodInterface","module","Magento_Payment",,
"Yes","Da","module","Magento_Payment",,
"No","Nr.","module","Magento_Payment",,
"Expiration Date","Data de expirare","module","Magento_Payment",,
"Card Verification Number","Număr de Verificare Card","module","Magento_Payment",,
"Switch/Solo/Maestro Only","Comutatorul/Solo/Maestro numai","module","Magento_Payment",,
"Issue Number","Număr de eliberare","module","Magento_Payment",,
"Start Date","Data de start","module","Magento_Payment",,
" is not available. You still can process offline actions."," 
Nu este disponibil. Inca mai poate procesa acţiunile offline.","module","Magento_Payment",,
"Please Select","Vă rugăm să selectaţi","module","Magento_Payment",,
"We'll ask for your payment details before you place an order.","Vom cere detaliile de plată înainte de a face o comandă.","module","Magento_Payment",,
"--Please Select--","--Selectaţi--","module","Magento_Payment",,
"Card Verification Number Visual Reference","Număr de Verificare Card de referinţă vizuală","module","Magento_Payment",,
"What is this?","Ce este aceasta?","module","Magento_Payment",,
"Credit Card Information","Informaţii card de credit","module","Magento_Payment",,
"Payment Methods","Metode de plata","module","Magento_Payment",,
"Billing Agreements","Acordurile de facturare","module","Magento_Paypal",,
"ID","ID","module","Magento_Paypal",,
"Email","E-mail","module","Magento_Paypal",,
"First Name","Prenume","module","Magento_Paypal",,
"Last Name","Nume","module","Magento_Paypal",,
"Reference ID","ID de referinţă","module","Magento_Paypal",,
"Status","Stare","module","Magento_Paypal",,
"Created","Creat","module","Magento_Paypal",,
"N/A","N/A","module","Magento_Paypal",,
"Updated","Actualizat","module","Magento_Paypal",,
"Back","Înapoi","module","Magento_Paypal",,
"Are you sure you want to do this?","Sunteţi sigur că doriţi să faceţi acest lucru?","module","Magento_Paypal",,
"Cancel","Anula","module","Magento_Paypal",,
"Billing Agreement #%1","Acordul de facturare #%1","module","Magento_Paypal",,
"General Information","Informaţii generale","module","Magento_Paypal",,
"Related Orders","Ordinele conexe","module","Magento_Paypal",,
"Order","Scopul","module","Magento_Paypal",,
"Purchased","Achiziţionate","module","Magento_Paypal",,
"Bill-to Name","Lege de nume","module","Magento_Paypal",,
"Ship-to Name","Nava de nume","module","Magento_Paypal",,
"Order Total","Suma totală a comenzii","module","Magento_Paypal",,
"Purchase Point","Punct de achiziţie","module","Magento_Paypal",,
"Billing Agreement View","Vizualizare acord de facturare","module","Magento_Paypal",,
"View Transaction Details","Vizualizaţi detaliile tranzacţiei","module","Magento_Paypal",,
"Reference Information","Informaţii de referinţă","module","Magento_Paypal",,
"Transaction Information","Informaţii despre tranzacţie","module","Magento_Paypal",,
"PayPal Fee Information","Taxa de PayPal informaţii","module","Magento_Paypal",,
"PayPal Settlement Reports","PayPal rapoarte de decontare","module","Magento_Paypal",,
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Suntem conectarea la PayPal SFTP server pentru a prelua noi rapoarte. Sigur doriţi să continuaţi?","module","Magento_Paypal",,
"Fetch Updates","Actualizări de recuperare","module","Magento_Paypal",,
"button_label","Buton_Label","module","Magento_Paypal",,
"sandbox_button_label","Sandbox_buton_Label","module","Magento_Paypal",,
"Help","Ajutor","module","Magento_Paypal",,
"Configure","Configuraţi","module","Magento_Paypal",,
"Close","Închideţi","module","Magento_Paypal",,
"Learn More","Aflaţi mai multe","module","Magento_Paypal",,
"View Demo","Demo","module","Magento_Paypal",,
"See terms","Consultaţi termeni","module","Magento_Paypal",,
"You will be redirected to the PayPal website.","Veţi fi redirecţionat la PayPal site web.","module","Magento_Paypal",,
"You will be redirected to the PayPal website when you place an order.","Veţi fi redirecţionat la PayPal website atunci când plasaţi o comandă.","module","Magento_Paypal",,
"Incl. Tax","Incl. Impozit","module","Magento_Paypal",,
"Billing Information","Informaţii de facturare","module","Magento_Paypal",,
"Shipping Information","Informaţii de transport","module","Magento_Paypal",,
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Doriţi să semneze un acord de facturare a rationaliza achiziţiile ulterioare cu PayPal?","module","Magento_Paypal",,
"Invalid block type","Bloc Tip invalid","module","Magento_Paypal",,
"Please specify the correct billing agreement ID and try again.","Vă rugăm să specificaţi acordul de facturare corectă ID şi încercaţi din nou.","module","Magento_Paypal",,
"You canceled the billing agreement.","Aţi anulat acordul de facturare.","module","Magento_Paypal",,
"We can't cancel the billing agreement.","Nu putem anula acordul de facturare.","module","Magento_Paypal",,
"You deleted the billing agreement.","Aţi şters în acordul de facturare.","module","Magento_Paypal",,
"We can't delete the billing agreement.","Nu putem şterge acord de facturare.","module","Magento_Paypal",,
"Reports","Rapoarte","module","Magento_Paypal",,
"Sales","Vânzări","module","Magento_Paypal",,
"View Transaction","Tranzacţia de vizualizare","module","Magento_Paypal",,
"We found nothing to fetch because of an empty configuration.","Am gasit nimic pentru a descărca din cauza o configuraţie goală.","module","Magento_Paypal",,
"We fetched %1 report rows from ""%2@%3.""","Am apelat %1 rânduri de raportul de la ""%2@%3.""","module","Magento_Paypal",,
"We can't fetch reports from ""%1@%2.""","Nu putem descărca rapoartele ""%1@%2.""","module","Magento_Paypal",,
"The billing agreement ""%1"" has been canceled.","Acordul de facturare ""%1"" a fost anulată.","module","Magento_Paypal",,
"The billing agreement ""%1"" has been created.","Acordul de facturare ""%1"" a fost creat.","module","Magento_Paypal",,
"We couldn't finish the billing agreement wizard.","Nu am putut încheia acordul de facturare wizard.","module","Magento_Paypal",,
"We can't start the billing agreement wizard.","Nu putem începe expertul de acord de facturare.","module","Magento_Paypal",,
"Billing Agreement # %1","Acordul de facturare # %1","module","Magento_Paypal",,
"We can't initialize Express Checkout.","Nu putem iniţializa Express Checkout.","module","Magento_Paypal",,
"PayPal Express Checkout Token does not exist.","PayPal Express Checkout Token nu există.","module","Magento_Paypal",,
"A wrong PayPal Express Checkout Token is specified.","O neregulă PayPal Express Checkout Token este specificat.","module","Magento_Paypal",,
"Express Checkout and Order have been canceled.","Express Checkout şi ordinea au fost anulate.","module","Magento_Paypal",,
"Express Checkout has been canceled.","Express Checkout a fost anulată.","module","Magento_Paypal",,
"Unable to cancel Express Checkout","Imposibilitatea de a anula Express Checkout","module","Magento_Paypal",,
"Please agree to all the terms and conditions before placing the order.","Vă rugăm să acceptaţi toţi termenii şi condiţiile înainte de plasarea comenzii.","module","Magento_Paypal",,
"We can't place the order.","Nu putem plasa ordine.","module","Magento_Paypal",,
"We can't process Express Checkout approval.","Nu putem procesa Express Checkout aprobarea.","module","Magento_Paypal",,
"We can't initialize Express Checkout review.","Nu putem iniţializa Express Checkout review.","module","Magento_Paypal",,
"We can't update shipping method.","Nu putem actualiza metoda de expediere.","module","Magento_Paypal",,
"To check out, please sign in with your email address.","Pentru a verifica afară, vă rugăm să vă conectaţi cu adresa de e-mail.","module","Magento_Paypal",,
"We can't start Express Checkout.","Nu putem începe Express Checkout.","module","Magento_Paypal",,
"Your payment has been declined. Please try again.","Plata dvs a fost refuzat. Vă rugăm să încercaţi din nou.","module","Magento_Paypal",,
"We can't contact the PayPal gateway.","Nu putem contacta PayPal gateway.","module","Magento_Paypal",,
"PayPal response hasn't required fields.","PayPal nu a răspuns câmpurile necesare.","module","Magento_Paypal",,
"Something went wrong while processing your order.","Ceva greşit în timp ce procesarea comenzii dvs.","module","Magento_Paypal",,
"PayPal gateway has rejected request. %1","Cererea a fost respins de gateway PayPal. %1","module","Magento_Paypal",,
"The PayPal gateway rejected the request. %1","La gateway PayPal a respins cererea. %1","module","Magento_Paypal",,
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","Îmi pare rău - dar nu am fost capabil de a procesa plata dvs. Vă rugăm să încercaţi o altă metodă de plată sau contactaţi-ne pentru a vă asista.","module","Magento_Paypal",,
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Îmi pare rău - dar noi nu suntem capabili de a finaliza tranzacţia dvs. Vă rugăm să contactaţi-ne pentru a vă asista.","module","Magento_Paypal",,
"The payment method code is not set.","Metoda de plată codul nu este setată.","module","Magento_Paypal",,
"The reference ID is not set.","ID de referinţă nu este setat.","module","Magento_Paypal",,
"Unable to save Billing Agreement:","Nu se pot salva acordul de facturare:","module","Magento_Paypal",,
"Active","Activ","module","Magento_Paypal",,
"Canceled","Anulat","module","Magento_Paypal",,
"The customer ID is not set.","ID de client nu este setat.","module","Magento_Paypal",,
"The Billing Agreement status is not set.","Acordul de facturare starea nu este setată.","module","Magento_Paypal",,
"The PayPal certificate does not exist.","Certificatul de PayPal nu există.","module","Magento_Paypal",,
"We prefer PayPal (150 X 60)","Am prefera PayPal (150 X 60)","module","Magento_Paypal",,
"We prefer PayPal (150 X 40)","Am prefera PayPal (150 X 40)","module","Magento_Paypal",,
"Now accepting PayPal (150 X 60)","Acum acceptarea PayPal (150 X 60)","module","Magento_Paypal",,
"Now accepting PayPal (150 X 40)","Acum acceptarea PayPal (150 X 40)","module","Magento_Paypal",,
"Payments by PayPal (150 X 60)","Platile prin PayPal (150 X 60)","module","Magento_Paypal",,
"Payments by PayPal (150 X 40)","Platile prin PayPal (150 X 40)","module","Magento_Paypal",,
"Shop now using (150 X 60)","Cumpăraţi acum cu ajutorul (150 X 60)","module","Magento_Paypal",,
"Shop now using (150 X 40)","Cumpăraţi acum cu ajutorul (150 X 40)","module","Magento_Paypal",,
"Dynamic","Dynamic","module","Magento_Paypal",,
"Static","Static","module","Magento_Paypal",,
"Shortcut","Scurtătură","module","Magento_Paypal",,
"Acceptance Mark Image","Marca de acceptare a imaginii","module","Magento_Paypal",,
"Authorization","Autorizarea","module","Magento_Paypal",,
"Sale","Vânzare","module","Magento_Paypal",,
"Yes","Da","module","Magento_Paypal",,
"No","Nr.","module","Magento_Paypal",,
"For Virtual Quotes Only","Pentru Virtual citeaza numai","module","Magento_Paypal",,
"Auto","Auto","module","Magento_Paypal",,
"Ask Customer","Întrebaţi clientul","module","Magento_Paypal",,
"Never","Niciodată nu","module","Magento_Paypal",,
"IPN (Instant Payment Notification) Only","IPN (Notificarea de plata instant) Numai","module","Magento_Paypal",,
"API Signature","API semnătura","module","Magento_Paypal",,
"API Certificate","Certificat de API","module","Magento_Paypal",,
"The ordering amount of %1 is pending approval on the payment gateway.","La comandarea de suma de %1 este în curs de aprobare de plata gateway.","module","Magento_Paypal",,
"Ordered amount of %1","A ordonat suma de %1","module","Magento_Paypal",,
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","Vom autoriza suma de %1 imediat ce plata gateway aproba se.","module","Magento_Paypal",,
"The authorized amount is %1.","Suma autorizată este %1.","module","Magento_Paypal",,
"The maximum number of child authorizations is reached.","Numărul maxim de autorizaţiile de copil este de ajuns.","module","Magento_Paypal",,
"PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.","PayPal nu pot procesa ordinele cu un zero datorat. Pentru a finaliza achiziţia dvs., vă rugăm să treceţi prin procesul de verificare standard.","module","Magento_Paypal",,
"A payer is not identified.","O plătitorul nu este identificat.","module","Magento_Paypal",,
"Cannot get secure form URL from PayPal","Nu pot obţine fixează sub forma URL din PayPal","module","Magento_Paypal",,
"Last Transaction ID","Ultima ID tranzacţie","module","Magento_Paypal",,
"This customer didn't include a confirmed address.","Acest client nu includ o confirmă adresa.","module","Magento_Paypal",,
"The payment is authorized but not settled.","Plata este autorizat dar nu este rezolvata.","module","Magento_Paypal",,
"The payment eCheck is not cleared.","Plata Ĺźi eCheck nu este şters.","module","Magento_Paypal",,
"The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.","Negustorul detine un cont de SUA şi nu are un mecanism de retragere.","module","Magento_Paypal",,
"The payment currency doesn't match any of the merchant's balances currency.","Moneda de plata nu se potriveşte cu orice a negustorului solduri moneda.","module","Magento_Paypal",,
"The payment is pending while it is being reviewed by PayPal for risk.","Plata este în aşteptarea în timp ce acesta este revizuit de catre PayPal pentru risc.","module","Magento_Paypal",,
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","Plata este in asteptarea pentru ca a fost facuta la o adresa de e-mail care încă nu este înregistrat sau confirmat.","module","Magento_Paypal",,
"The merchant account is not yet verified.","Negustorul cont nu este încă verificată.","module","Magento_Paypal",,
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","Plata a fost facuta prin card de credit. Pentru a primi fonduri merchant trebuie sa tina cont de business sau upgrade starea de premier.","module","Magento_Paypal",,
"Sorry, but something went wrong. Please contact PayPal customer service.","Ne pare rău, dar ceva gresit. Vă rugăm contactaţi serviciul clienţi PayPal.","module","Magento_Paypal",,
"A reversal has occurred on this transaction due to a chargeback by your customer.","O inversare a survenit pe această tranzacţie datorită unei facturările interne de catre client.","module","Magento_Paypal",,
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","O inversare a survenit pe această tranzacţie datorită clientul dumneavoastră de declanşare accidentală a banilor garantie.","module","Magento_Paypal",,
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","O inversare a survenit pe această tranzacţie datorită unei reclamaţii despre tranzacţia de la client.","module","Magento_Paypal",,
"A reversal has occurred on this transaction because you have given the customer a refund.","O inversare a survenit pe această tranzacţie deoarece aţi dat clientului o restituire.","module","Magento_Paypal",,
"Reversal of an adjustment.","Inversare de o ajustare.","module","Magento_Paypal",,
"Transaction reversal due to fraud detected by PayPal administrators.","Inversare tranzacție datorate fraudei detectată prin PayPal administratori.","module","Magento_Paypal",,
"Transaction reversal by PayPal administrators.","Inversare tranzacție prin PayPal administratori.","module","Magento_Paypal",,
"Reimbursement for a chargeback.","Rambursarea pentru un facturările interne.","module","Magento_Paypal",,
"Settlement of a chargeback.","Soluţionarea unui facturările interne.","module","Magento_Paypal",,
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","O inversare a survenit pe această tranzacţie din cauza un client disputa suspecta spoof neautorizate.","module","Magento_Paypal",,
"Buyer claims that he did not receive goods or service.","Cumpărătorul pretinde ca nu a primit bunuri sau servicii.","module","Magento_Paypal",,
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","Cumpărătorul pretinde că bunurile sau serviciu primit diferă de negustorului descrierea bunurilor sau serviciilor.","module","Magento_Paypal",,
"Buyer claims that he/she did not authorize transaction.","Cumpărătorul pretinde că el/ea nu autorizează tranzacţia.","module","Magento_Paypal",,
"A case that has been resolved and close requires a reimbursement.","Un caz care a fost rezolvată şi închideţi necesită o rambursare.","module","Magento_Paypal",,
"Buyer claims that a possible duplicate payment was made to the merchant.","Cumpărătorul pretinde ca un posibil plata dubla a fost facuta la negustorul.","module","Magento_Paypal",,
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Cumparatorul sustine ca a primit marfa este nesatisfăcătoare, defect sau deteriorat.","module","Magento_Paypal",,
"Unknown reason. Please contact PayPal customer service.","Motiv necunoscut. Vă rugăm contactaţi serviciul clienţi PayPal.","module","Magento_Paypal",,
"Payer ID","Platitorul ID","module","Magento_Paypal",,
"Payer Email","Platitorul e-mail","module","Magento_Paypal",,
"Payer Status","Platitorul stare","module","Magento_Paypal",,
"Payer Address ID","Platitorul Adresa ID","module","Magento_Paypal",,
"Payer Address Status","Adresa de platitor de stare","module","Magento_Paypal",,
"Merchant Protection Eligibility","Negustorul eligibilitatea de protecţie","module","Magento_Paypal",,
"Triggered Fraud Filters","Filtrele de fraudă declanşat","module","Magento_Paypal",,
"Last Correlation ID","Ultima Corelaţie ID","module","Magento_Paypal",,
"Address Verification System Response","Răspunsul Sistemului de verificare","module","Magento_Paypal",,
"CVV2 Check Result by PayPal","Codul CVV2 Verificaţi rezultatul prin PayPal","module","Magento_Paypal",,
"AVS Street Match","Strada AVS corespunde","module","Magento_Paypal",,
"AVS zip","AVS de zip","module","Magento_Paypal",,
"International AVS response","Răspunsul AVS internaţionale","module","Magento_Paypal",,
"Buyer's Tax ID","Cumparator de ID DE IMPOZIT","module","Magento_Paypal",,
"Buyer's Tax ID Type","Cumparator de tip ID fiscale","module","Magento_Paypal",,
"Chargeback","Facturările interne","module","Magento_Paypal",,
"Complaint","Plângerea","module","Magento_Paypal",,
"Dispute","Disputa","module","Magento_Paypal",,
"Matched Address only (no ZIP)","Adresa de angrenare (nu numai zip)","module","Magento_Paypal",,
"Matched Address only (no ZIP) International","Adresa de angrenare (nu numai zip) International","module","Magento_Paypal",,
"No Details matched","Fără detalii sincronizată","module","Magento_Paypal",,
"No Details matched. International","Fără detalii angrenare. International","module","Magento_Paypal",,
"Exact Match.","Potrivire exactă.","module","Magento_Paypal",,
"Exact Match. Address and Postal Code. International","Potrivire exactă. Adresa şi codul poştal. International","module","Magento_Paypal",,
"Exact Match. Address and Postal Code. UK-specific","Potrivire exactă. Adresa şi codul poştal. Specifică PENTRU MAREA BRITANIE","module","Magento_Paypal",,
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/A. Nu este permisă pentru MOTO (Internet/telefon) tranzactiile","module","Magento_Paypal",,
"N/A. Global Unavailable","N/A. Global indisponibilă","module","Magento_Paypal",,
"N/A. International Unavailable","N/A. International indisponibilă","module","Magento_Paypal",,
"Matched five-digit ZIP only (no Address)","Împerecheat cu cinci cifre (nu numai ZIP adresa)","module","Magento_Paypal",,
"Matched Postal Code only (no Address)","Asortat cod poştal numai (Nr. adresa)","module","Magento_Paypal",,
"N/A. Retry","N/A. Reîncercare","module","Magento_Paypal",,
"N/A. Service not Supported","N/A. Serviciul nu este acceptat","module","Magento_Paypal",,
"N/A. Unavailable","N/A. Indisponibilă","module","Magento_Paypal",,
"Matched whole nine-didgit ZIP (no Address)","Intreaga noua didgit compatibilă cu fermoar (Nr. adresa)","module","Magento_Paypal",,
"Yes. Matched Address and five-didgit ZIP","Da. Adresa de angrenare şi de cinci didgit ZIP","module","Magento_Paypal",,
"All the address information matched","Toate informatiile de adresa sincronizată","module","Magento_Paypal",,
"None of the address information matched","Nici una dintre informatiile de adresa sincronizată","module","Magento_Paypal",,
"Part of the address information matched","O parte din informaţiile de adresă sincronizată","module","Magento_Paypal",,
"N/A. The merchant did not provide AVS information","N/A. Negustorul nu a furnizat informaţii AVS","module","Magento_Paypal",,
"N/A. Address not checked, or acquirer had no response. Service not available","N/A. Adresa nu este verificată sau achizitorului nu avea răspuns. Serviciul nu este disponibil","module","Magento_Paypal",,
"Matched (CVV2CSC)","Împerecheate (CVV2CSC)","module","Magento_Paypal",,
"No match","Nu corespunde","module","Magento_Paypal",,
"N/A. Not processed","N/A. Nu sunt prelucrate","module","Magento_Paypal",,
"N/A. Service not supported","N/A. Serviciul nu este acceptat","module","Magento_Paypal",,
"N/A. Service not available","N/A. Serviciul nu este disponibil","module","Magento_Paypal",,
"N/A. No response","N/A. Niciun răspuns","module","Magento_Paypal",,
"Matched (CVV2)","Împerecheate (codul CVV2)","module","Magento_Paypal",,
"N/A. The merchant has not implemented CVV2 code handling","N/A. Negustorul nu a implementat codul CVV2 manipulare","module","Magento_Paypal",,
"N/A. Merchant has indicated that CVV2 is not present on card","N/A. Negustorul a indicat că CVV2 nu este prezent pe cartelă","module","Magento_Paypal",,
"CNPJ","CNPJ","module","Magento_Paypal",,
"CPF","CPF","module","Magento_Paypal",,
"Note: %1","Notă: %1","module","Magento_Paypal",,
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4","IPN ""%1"". Cazul tip ""%2"". Cazul ID ""%3"" %4","module","Magento_Paypal",,
"IPN ""%1"". A dispute has been resolved and closed. %2 Transaction amount %3.","IPN ""%1"". O disputa a fost rezolvată şi închise. %2 suma tranzacţiei %3.","module","Magento_Paypal",,
"You notified customer about invoice #%1.","Aveţi factura clientului despre notificat #%1.","module","Magento_Paypal",,
"IPN ""%1"". %2 Transaction amount %3. Transaction ID: ""%4""","IPN ""%1"". %2 suma tranzacţiei %3. ID tranzacţie: ""%4""","module","Magento_Paypal",,
"You notified customer about creditmemo #%1.","Tu despre client notificat creditmemo #%1.","module","Magento_Paypal",,
"IPN ""%1""","IPN ""%1""","module","Magento_Paypal",,
"Payflow PNREF: #%1.","Payflow PNREF: #%1.","module","Magento_Paypal",,
"Unable to fetch transaction details.","Detaliile tranzacţiei nu poate fi recuperată.","module","Magento_Paypal",,
"Invalid method %1::%2(%3)","Metoda invalid %1::%2 (%3)","module","Magento_Paypal",,
"Transaction has been declined","Tranzacţia a fost refuzată","module","Magento_Paypal",,
"Error processing payment, please try again later.","Eroare la procesarea plăţii, vă rugăm să încercaţi din nou mai târziu.","module","Magento_Paypal",,
"We cannot send the new order email.","Nu putem trimite noua ordine e-mail.","module","Magento_Paypal",,
"You cannot void a verification transaction.","Nu puteţi anula o tranzacţie de verificare.","module","Magento_Paypal",,
"You need an authorization transaction to void.","Aveţi nevoie de o autorizaţie de a anula tranzacţia.","module","Magento_Paypal",,
"We can't issue a refund transaction because there is no capture transaction.","Nu putem emite o tranzacţie de rambursare deoarece nu este o tranzacţie de captură.","module","Magento_Paypal",,
"We cannot create a target file for reading reports.","Nu putem crea un fişier ţintă pentru citirea rapoartelor.","module","Magento_Paypal",,
"Report Date","Data raportului","module","Magento_Paypal",,
"Merchant Account","Comerciantul de cont","module","Magento_Paypal",,
"Transaction ID","ID tranzacţie","module","Magento_Paypal",,
"Invoice ID","ID de factură","module","Magento_Paypal",,
"PayPal Reference ID","PayPal ID de referinţă","module","Magento_Paypal",,
"PayPal Reference ID Type","PayPal ID de referinţă de tip","module","Magento_Paypal",,
"Event Code","Cod de eveniment","module","Magento_Paypal",,
"Event","Caz","module","Magento_Paypal",,
"Start Date","Data de start","module","Magento_Paypal",,
"Finish Date","Terminaţi de data","module","Magento_Paypal",,
"Debit or Credit","De credit sau de debit","module","Magento_Paypal",,
"Gross Amount","Valoarea brută","module","Magento_Paypal",,
"Fee Debit or Credit","Taxa de credit sau de debit","module","Magento_Paypal",,
"Fee Amount","Suma taxei","module","Magento_Paypal",,
"Custom","Custom","module","Magento_Paypal",,
"Order ID","Scopul ID","module","Magento_Paypal",,
"Preapproved Payment ID","Plata Preapproved ID","module","Magento_Paypal",,
"Subscription ID","ID de abonament","module","Magento_Paypal",,
"Credit","Credit","module","Magento_Paypal",,
"Debit","Debit","module","Magento_Paypal",,
"ACH Deposit (Hold for Dispute or Other Investigation)","Eh Depozit (ţineţi pentru litigiu sau alte investigatii)","module","Magento_Paypal",,
"ACH Deposit (Reversal)","ACH Depozit (Inversare)","module","Magento_Paypal",,
"ACH Funding for Funds Recovery from Account Balance","ACH Finanţare pentru recuperarea fondurilor de la balanta de cont","module","Magento_Paypal",,
"ACH Withdrawal","Eh de retragere","module","Magento_Paypal",,
"Account-to-Account Payment, initiated by PayPal","Cont de Cont Plati, initiat de PayPal","module","Magento_Paypal",,
"Auction Payment other than through eBay","Plata de licitaţii altele decât prin eBay","module","Magento_Paypal",,
"AutoSweep","AutoSweep","module","Magento_Paypal",,
"Available Balance","Soldul disponibil","module","Magento_Paypal",,
"Balance Manager Account Bonus","Manager de cont Bonus de echilibrare","module","Magento_Paypal",,
"Bonus for first ACH Use","Bonus pentru prima ACH Utilizaţi","module","Magento_Paypal",,
"Buyer Credit Payment","Plata credit-cumparator","module","Magento_Paypal",,
"Charge-off","Încărcaţi-off","module","Magento_Paypal",,
"Coupon Redemption","Răscumpărarea cupon","module","Magento_Paypal",,
"Currency Conversion required to cover negative balance","Conversie valutară necesară pentru a acoperi soldul negativ","module","Magento_Paypal",,
"Debit Card Cash Back","Card de Debit Cash Back","module","Magento_Paypal",,
"Debit Card Transaction","Card de Debit tranzacţie","module","Magento_Paypal",,
"Direct Payment API","Plata directa API","module","Magento_Paypal",,
"EFT Funding (German banking)","EFT Finanţare (Germană bancara)","module","Magento_Paypal",,
